,best_fitness,fitness_evaluations,iterations,experiment,test_function
14752,2207624.577057454,4,0,19,Rosenbrock
14753,2207624.577057454,5,0,19,Rosenbrock
14754,2207624.577057454,6,0,19,Rosenbrock
14755,2207624.577057454,7,0,19,Rosenbrock
14756,2207624.577057454,8,0,19,Rosenbrock
14757,2207624.577057454,9,0,19,Rosenbrock
14758,2207624.577057454,10,0,19,Rosenbrock
14759,2207624.577057454,11,0,19,Rosenbrock
14760,2207624.577057454,12,0,19,Rosenbrock
14761,1752062.51350813,13,0,19,Rosenbrock
14762,1752062.51350813,14,0,19,Rosenbrock
14763,1752062.51350813,15,0,19,Rosenbrock
14764,1752062.51350813,16,0,19,Rosenbrock
14765,1752062.51350813,17,0,19,Rosenbrock
14766,1752062.51350813,18,0,19,Rosenbrock
14767,1752062.51350813,19,0,19,Rosenbrock
14768,1752062.51350813,20,0,19,Rosenbrock
14769,1752062.51350813,21,0,19,Rosenbrock
14770,1752062.51350813,22,0,19,Rosenbrock
14771,1752062.51350813,23,0,19,Rosenbrock
14772,1752062.51350813,24,0,19,Rosenbrock
14773,1752062.51350813,25,0,19,Rosenbrock
14774,1752062.51350813,26,0,19,Rosenbrock
14775,1752062.51350813,27,0,19,Rosenbrock
14776,1752062.51350813,28,0,19,Rosenbrock
14777,1752062.51350813,29,0,19,Rosenbrock
14778,1752062.51350813,30,0,19,Rosenbrock
14779,1752062.51350813,31,0,19,Rosenbrock
14780,1752062.51350813,32,0,19,Rosenbrock
14781,1752062.51350813,33,0,19,Rosenbrock
14782,1752062.51350813,34,0,19,Rosenbrock
14783,1752062.51350813,35,0,19,Rosenbrock
14784,1752062.51350813,36,0,19,Rosenbrock
14785,1752062.51350813,37,0,19,Rosenbrock
14786,1752062.51350813,38,0,19,Rosenbrock
14787,1752062.51350813,39,0,19,Rosenbrock
14788,1752062.51350813,40,0,19,Rosenbrock
14789,1752062.51350813,41,0,19,Rosenbrock
14790,1752062.51350813,42,0,19,Rosenbrock
14791,1752062.51350813,43,0,19,Rosenbrock
14792,1752062.51350813,44,0,19,Rosenbrock
14793,1752062.51350813,45,0,19,Rosenbrock
14794,1752062.51350813,46,0,19,Rosenbrock
14795,1752062.51350813,47,0,19,Rosenbrock
14796,1752062.51350813,48,0,19,Rosenbrock
14797,1752062.51350813,49,0,19,Rosenbrock
14798,1752062.51350813,50,0,19,Rosenbrock
14799,1752062.51350813,51,1,19,Rosenbrock
14800,1752062.51350813,52,1,19,Rosenbrock
14801,1752062.51350813,53,1,19,Rosenbrock
14802,1752062.51350813,54,1,19,Rosenbrock
14803,1752062.51350813,55,1,19,Rosenbrock
14804,1752062.51350813,56,1,19,Rosenbrock
14805,1752062.51350813,57,1,19,Rosenbrock
14806,1752062.51350813,58,1,19,Rosenbrock
14807,1752062.51350813,59,1,19,Rosenbrock
14808,1752062.51350813,60,1,19,Rosenbrock
14809,1752062.51350813,61,1,19,Rosenbrock
14810,1752062.51350813,62,1,19,Rosenbrock
14811,1752062.51350813,63,1,19,Rosenbrock
14812,1752062.51350813,64,1,19,Rosenbrock
14813,1752062.51350813,65,1,19,Rosenbrock
14814,1752062.51350813,66,1,19,Rosenbrock
14815,1752062.51350813,67,1,19,Rosenbrock
14816,1752062.51350813,68,1,19,Rosenbrock
14817,1752062.51350813,69,1,19,Rosenbrock
14818,1752062.51350813,70,1,19,Rosenbrock
14819,1752062.51350813,71,1,19,Rosenbrock
14820,1752062.51350813,72,1,19,Rosenbrock
14821,1752062.51350813,73,1,19,Rosenbrock
14822,1752062.51350813,74,1,19,Rosenbrock
14823,1752062.51350813,75,1,19,Rosenbrock
14824,1600835.1917925535,76,1,19,Rosenbrock
14825,1600835.1917925535,77,1,19,Rosenbrock
14826,1600835.1917925535,78,1,19,Rosenbrock
14827,1600835.1917925535,79,1,19,Rosenbrock
14828,1600835.1917925535,80,1,19,Rosenbrock
14829,1600835.1917925535,81,1,19,Rosenbrock
14830,1600835.1917925535,82,1,19,Rosenbrock
14831,1600835.1917925535,83,1,19,Rosenbrock
14832,2041576.0465844702,1,0,20,Rosenbrock
14833,2041576.0465844702,2,0,20,Rosenbrock
14834,2041576.0465844702,3,0,20,Rosenbrock
14835,2041576.0465844702,4,0,20,Rosenbrock
14836,2041576.0465844702,5,0,20,Rosenbrock
14837,2041576.0465844702,6,0,20,Rosenbrock
14838,2041576.0465844702,7,0,20,Rosenbrock
14839,1297127.1437593526,8,0,20,Rosenbrock
14840,1297127.1437593526,9,0,20,Rosenbrock
14841,1297127.1437593526,10,0,20,Rosenbrock
14842,1297127.1437593526,11,0,20,Rosenbrock
14843,1022273.0253756866,12,0,20,Rosenbrock
14844,1022273.0253756866,13,0,20,Rosenbrock
14845,1022273.0253756866,14,0,20,Rosenbrock
14846,1022273.0253756866,15,0,20,Rosenbrock
14847,1022273.0253756866,16,0,20,Rosenbrock
14848,1022273.0253756866,17,0,20,Rosenbrock
14849,1022273.0253756866,18,0,20,Rosenbrock
14850,1022273.0253756866,19,0,20,Rosenbrock
14851,1022273.0253756866,20,0,20,Rosenbrock
14852,1022273.0253756866,21,0,20,Rosenbrock
14853,1022273.0253756866,22,0,20,Rosenbrock
14854,1022273.0253756866,23,0,20,Rosenbrock
14855,1022273.0253756866,24,0,20,Rosenbrock
14856,1022273.0253756866,25,0,20,Rosenbrock
14857,1022273.0253756866,26,0,20,Rosenbrock
14858,1022273.0253756866,27,0,20,Rosenbrock
14859,1022273.0253756866,28,0,20,Rosenbrock
14860,1022273.0253756866,29,0,20,Rosenbrock
14861,1022273.0253756866,30,0,20,Rosenbrock
14862,1022273.0253756866,31,0,20,Rosenbrock
14863,1022273.0253756866,32,0,20,Rosenbrock
14864,1022273.0253756866,33,0,20,Rosenbrock
14865,1022273.0253756866,34,0,20,Rosenbrock
14866,1022273.0253756866,35,0,20,Rosenbrock
14867,1022273.0253756866,36,0,20,Rosenbrock
14868,1022273.0253756866,37,0,20,Rosenbrock
14869,1022273.0253756866,38,0,20,Rosenbrock
14870,1022273.0253756866,39,0,20,Rosenbrock
14871,1022273.0253756866,40,0,20,Rosenbrock
14872,1022273.0253756866,41,0,20,Rosenbrock
14873,1022273.0253756866,42,0,20,Rosenbrock
14874,1022273.0253756866,43,0,20,Rosenbrock
14875,1022273.0253756866,44,0,20,Rosenbrock
14876,1022273.0253756866,45,0,20,Rosenbrock
14877,1022273.0253756866,46,0,20,Rosenbrock
14878,1022273.0253756866,47,0,20,Rosenbrock
14879,1022273.0253756866,48,0,20,Rosenbrock
14880,1022273.0253756866,49,0,20,Rosenbrock
14881,1022273.0253756866,50,0,20,Rosenbrock
14882,1022273.0253756866,51,0,20,Rosenbrock
14883,1022273.0253756866,52,0,20,Rosenbrock
14884,1022273.0253756866,53,0,20,Rosenbrock
14885,3444814.723049237,1,0,21,Rosenbrock
14886,3444814.723049237,2,0,21,Rosenbrock
14887,3444814.723049237,3,0,21,Rosenbrock
14888,3444814.723049237,4,0,21,Rosenbrock
14889,3336684.2546922104,5,0,21,Rosenbrock
14890,2556420.696742601,6,0,21,Rosenbrock
14891,2556420.696742601,7,0,21,Rosenbrock
14892,2556420.696742601,8,0,21,Rosenbrock
14893,2556420.696742601,9,0,21,Rosenbrock
14894,2556420.696742601,10,0,21,Rosenbrock
14895,2556420.696742601,11,0,21,Rosenbrock
14896,2556420.696742601,12,0,21,Rosenbrock
14897,2556420.696742601,13,0,21,Rosenbrock
14898,2160057.0180406976,14,0,21,Rosenbrock
14899,2160057.0180406976,15,0,21,Rosenbrock
14900,2160057.0180406976,16,0,21,Rosenbrock
14901,2160057.0180406976,17,0,21,Rosenbrock
14902,2160057.0180406976,18,0,21,Rosenbrock
14903,2160057.0180406976,19,0,21,Rosenbrock
14904,2160057.0180406976,20,0,21,Rosenbrock
14905,2160057.0180406976,21,0,21,Rosenbrock
14906,2160057.0180406976,22,0,21,Rosenbrock
14907,2160057.0180406976,23,0,21,Rosenbrock
14908,2160057.0180406976,24,0,21,Rosenbrock
14909,2160057.0180406976,25,0,21,Rosenbrock
14910,2160057.0180406976,26,0,21,Rosenbrock
14911,2160057.0180406976,27,0,21,Rosenbrock
14912,2160057.0180406976,28,0,21,Rosenbrock
14913,2160057.0180406976,29,0,21,Rosenbrock
14914,2160057.0180406976,30,0,21,Rosenbrock
14915,2160057.0180406976,31,0,21,Rosenbrock
14916,2159978.7160772807,32,0,21,Rosenbrock
14917,2159978.7160772807,33,0,21,Rosenbrock
14918,2159978.7160772807,34,0,21,Rosenbrock
14919,2148750.445723065,35,0,21,Rosenbrock
14920,2148750.445723065,36,0,21,Rosenbrock
14921,2148750.445723065,37,0,21,Rosenbrock
14922,2148750.445723065,38,0,21,Rosenbrock
14923,2148750.445723065,39,0,21,Rosenbrock
14924,2148750.445723065,40,0,21,Rosenbrock
14925,2148750.445723065,41,0,21,Rosenbrock
14926,2148750.445723065,42,0,21,Rosenbrock
14927,2148750.445723065,43,0,21,Rosenbrock
14928,2148750.445723065,44,0,21,Rosenbrock
14929,2148750.445723065,45,0,21,Rosenbrock
14930,2148750.445723065,46,1,21,Rosenbrock
14931,2148750.445723065,47,1,21,Rosenbrock
14932,2148750.445723065,48,1,21,Rosenbrock
14933,2148750.445723065,49,1,21,Rosenbrock
14934,2148750.445723065,50,1,21,Rosenbrock
14935,2148750.445723065,51,1,21,Rosenbrock
14936,2148750.445723065,52,1,21,Rosenbrock
14937,2148750.445723065,53,1,21,Rosenbrock
14938,2148750.445723065,54,1,21,Rosenbrock
14939,2148750.445723065,55,1,21,Rosenbrock
14940,2148750.445723065,56,1,21,Rosenbrock
14941,2148750.445723065,57,1,21,Rosenbrock
14942,2148750.445723065,58,1,21,Rosenbrock
14943,2148750.445723065,59,1,21,Rosenbrock
14944,2148750.445723065,60,1,21,Rosenbrock
14945,2148750.445723065,61,1,21,Rosenbrock
14946,2148750.445723065,62,1,21,Rosenbrock
14947,2148750.445723065,63,1,21,Rosenbrock
14948,2148750.445723065,64,1,21,Rosenbrock
14949,2148750.445723065,65,1,21,Rosenbrock
14950,2148750.445723065,66,1,21,Rosenbrock
14951,2148750.445723065,67,1,21,Rosenbrock
14952,2148750.445723065,68,1,21,Rosenbrock
14953,2148750.445723065,69,1,21,Rosenbrock
14954,2148750.445723065,70,1,21,Rosenbrock
14955,2148750.445723065,71,1,21,Rosenbrock
14956,2148750.445723065,72,1,21,Rosenbrock
14957,2148750.445723065,73,1,21,Rosenbrock
14958,2134226.706058425,74,1,21,Rosenbrock
14959,2134226.706058425,75,1,21,Rosenbrock
14960,2134226.706058425,76,1,21,Rosenbrock
14961,2134226.706058425,77,1,21,Rosenbrock
14962,2931450.5620089234,1,0,22,Rosenbrock
14963,2705646.5088898297,2,0,22,Rosenbrock
14964,2705646.5088898297,3,0,22,Rosenbrock
14965,2494943.0190759585,4,0,22,Rosenbrock
14966,2494943.0190759585,5,0,22,Rosenbrock
14967,2494943.0190759585,6,0,22,Rosenbrock
14968,2494943.0190759585,7,0,22,Rosenbrock
14969,1511076.9406247125,8,0,22,Rosenbrock
14970,1511076.9406247125,9,0,22,Rosenbrock
14971,1511076.9406247125,10,0,22,Rosenbrock
14972,1511076.9406247125,11,0,22,Rosenbrock
14973,1511076.9406247125,12,0,22,Rosenbrock
14974,1511076.9406247125,13,0,22,Rosenbrock
14975,1511076.9406247125,14,0,22,Rosenbrock
14976,1511076.9406247125,15,0,22,Rosenbrock
14977,1511076.9406247125,16,0,22,Rosenbrock
14978,1511076.9406247125,17,0,22,Rosenbrock
14979,1511076.9406247125,18,0,22,Rosenbrock
14980,1511076.9406247125,19,0,22,Rosenbrock
14981,1511076.9406247125,20,0,22,Rosenbrock
14982,1511076.9406247125,21,0,22,Rosenbrock
14983,1511076.9406247125,22,0,22,Rosenbrock
14984,1504820.89519162,23,0,22,Rosenbrock
14985,1504820.89519162,24,0,22,Rosenbrock
14986,1504820.89519162,25,0,22,Rosenbrock
14987,1504820.89519162,26,0,22,Rosenbrock
14988,1504820.89519162,27,0,22,Rosenbrock
14989,1504820.89519162,28,0,22,Rosenbrock
14990,1504820.89519162,29,0,22,Rosenbrock
14991,1504820.89519162,30,0,22,Rosenbrock
14992,1504820.89519162,31,0,22,Rosenbrock
14993,1504820.89519162,32,0,22,Rosenbrock
14994,1504820.89519162,33,0,22,Rosenbrock
14995,1504820.89519162,34,0,22,Rosenbrock
14996,1504820.89519162,35,0,22,Rosenbrock
14997,1504820.89519162,36,0,22,Rosenbrock
14998,1504820.89519162,37,0,22,Rosenbrock
14999,1504820.89519162,38,1,22,Rosenbrock
15000,1504820.89519162,39,1,22,Rosenbrock
15001,1504820.89519162,40,1,22,Rosenbrock
15002,1504820.89519162,41,1,22,Rosenbrock
15003,1504820.89519162,42,1,22,Rosenbrock
15004,1504820.89519162,43,1,22,Rosenbrock
15005,1504820.89519162,44,1,22,Rosenbrock
15006,1488881.6190180627,45,1,22,Rosenbrock
15007,1488881.6190180627,46,1,22,Rosenbrock
15008,1488881.6190180627,47,1,22,Rosenbrock
15009,1488881.6190180627,48,1,22,Rosenbrock
15010,1488881.6190180627,49,1,22,Rosenbrock
15011,1488881.6190180627,50,1,22,Rosenbrock
15012,1488881.6190180627,51,1,22,Rosenbrock
15013,1488881.6190180627,52,1,22,Rosenbrock
15014,1488881.6190180627,53,1,22,Rosenbrock
15015,1488881.6190180627,54,1,22,Rosenbrock
15016,1488881.6190180627,55,1,22,Rosenbrock
15017,1488881.6190180627,56,1,22,Rosenbrock
15018,1488881.6190180627,57,1,22,Rosenbrock
15019,1488881.6190180627,58,1,22,Rosenbrock
15020,1488881.6190180627,59,1,22,Rosenbrock
15021,1488881.6190180627,60,1,22,Rosenbrock
15022,1488881.6190180627,61,1,22,Rosenbrock
15023,1488881.6190180627,62,1,22,Rosenbrock
15024,1488881.6190180627,63,1,22,Rosenbrock
15025,3625153.151707635,1,0,23,Rosenbrock
15026,3625153.151707635,2,0,23,Rosenbrock
15027,2246770.003968779,3,0,23,Rosenbrock
15028,2246770.003968779,4,0,23,Rosenbrock
15029,2246770.003968779,5,0,23,Rosenbrock
15030,2246770.003968779,6,0,23,Rosenbrock
15031,2246770.003968779,7,0,23,Rosenbrock
15032,2246770.003968779,8,0,23,Rosenbrock
15033,2246770.003968779,9,0,23,Rosenbrock
15034,2246770.003968779,10,0,23,Rosenbrock
15035,2246770.003968779,11,0,23,Rosenbrock
15036,2246770.003968779,12,0,23,Rosenbrock
15037,2246770.003968779,13,0,23,Rosenbrock
15038,2246770.003968779,14,0,23,Rosenbrock
15039,2246770.003968779,15,0,23,Rosenbrock
15040,2246770.003968779,16,0,23,Rosenbrock
15041,2246770.003968779,17,0,23,Rosenbrock
15042,2246770.003968779,18,0,23,Rosenbrock
15043,2246770.003968779,19,0,23,Rosenbrock
15044,2246770.003968779,20,0,23,Rosenbrock
15045,2246770.003968779,21,0,23,Rosenbrock
15046,2246770.003968779,22,0,23,Rosenbrock
15047,2246770.003968779,23,0,23,Rosenbrock
15048,2246770.003968779,24,0,23,Rosenbrock
15049,2246770.003968779,25,0,23,Rosenbrock
15050,2246770.003968779,26,0,23,Rosenbrock
15051,2246770.003968779,27,0,23,Rosenbrock
15052,2246770.003968779,28,0,23,Rosenbrock
15053,2246770.003968779,29,0,23,Rosenbrock
15054,2246770.003968779,30,0,23,Rosenbrock
15055,2246770.003968779,31,0,23,Rosenbrock
15056,2246770.003968779,32,0,23,Rosenbrock
15057,2246770.003968779,33,0,23,Rosenbrock
15058,2246770.003968779,34,0,23,Rosenbrock
15059,2246770.003968779,35,0,23,Rosenbrock
15060,2246770.003968779,36,0,23,Rosenbrock
15061,2246770.003968779,37,0,23,Rosenbrock
15062,2246770.003968779,38,0,23,Rosenbrock
15063,2246770.003968779,39,0,23,Rosenbrock
15064,2246770.003968779,40,0,23,Rosenbrock
15065,2246770.003968779,41,0,23,Rosenbrock
15066,2246770.003968779,42,1,23,Rosenbrock
15067,2246770.003968779,43,1,23,Rosenbrock
15068,2246770.003968779,44,1,23,Rosenbrock
15069,2246770.003968779,45,1,23,Rosenbrock
15070,2246770.003968779,46,1,23,Rosenbrock
15071,2246770.003968779,47,1,23,Rosenbrock
15072,2246770.003968779,48,1,23,Rosenbrock
15073,2246770.003968779,49,1,23,Rosenbrock
15074,2246770.003968779,50,1,23,Rosenbrock
15075,2246770.003968779,51,1,23,Rosenbrock
15076,2246770.003968779,52,1,23,Rosenbrock
15077,1943748.9759528697,53,1,23,Rosenbrock
15078,1943748.9759528697,54,1,23,Rosenbrock
15079,1943748.9759528697,55,1,23,Rosenbrock
15080,1943748.9759528697,56,1,23,Rosenbrock
15081,1943748.9759528697,57,1,23,Rosenbrock
15082,1943748.9759528697,58,1,23,Rosenbrock
15083,1943748.9759528697,59,1,23,Rosenbrock
15084,1943748.9759528697,60,1,23,Rosenbrock
15085,1899352.2585278656,61,1,23,Rosenbrock
15086,1899352.2585278656,62,1,23,Rosenbrock
15087,1826038.6336068264,63,1,23,Rosenbrock
15088,1826038.6336068264,64,1,23,Rosenbrock
15089,1826038.6336068264,65,1,23,Rosenbrock
15090,1826038.6336068264,66,1,23,Rosenbrock
15091,1826038.6336068264,67,1,23,Rosenbrock
15092,1826038.6336068264,68,1,23,Rosenbrock
15093,1826038.6336068264,69,1,23,Rosenbrock
15094,1826038.6336068264,70,1,23,Rosenbrock
15095,5082129.976665531,1,0,24,Rosenbrock
15096,3816601.363753156,2,0,24,Rosenbrock
15097,3816601.363753156,3,0,24,Rosenbrock
15098,2277699.6132021127,4,0,24,Rosenbrock
15099,2277699.6132021127,5,0,24,Rosenbrock
15100,2277699.6132021127,6,0,24,Rosenbrock
15101,2277699.6132021127,7,0,24,Rosenbrock
15102,2277699.6132021127,8,0,24,Rosenbrock
15103,2277699.6132021127,9,0,24,Rosenbrock
15104,2277699.6132021127,10,0,24,Rosenbrock
15105,2277699.6132021127,11,0,24,Rosenbrock
15106,2277699.6132021127,12,0,24,Rosenbrock
15107,2277699.6132021127,13,0,24,Rosenbrock
15108,2277699.6132021127,14,0,24,Rosenbrock
15109,2277699.6132021127,15,0,24,Rosenbrock
15110,2277699.6132021127,16,0,24,Rosenbrock
15111,2277699.6132021127,17,0,24,Rosenbrock
15112,2277699.6132021127,18,0,24,Rosenbrock
15113,2269210.4648393565,19,0,24,Rosenbrock
15114,2269210.4648393565,20,0,24,Rosenbrock
15115,2269210.4648393565,21,0,24,Rosenbrock
15116,2269210.4648393565,22,0,24,Rosenbrock
15117,2269210.4648393565,23,0,24,Rosenbrock
15118,2269210.4648393565,24,0,24,Rosenbrock
15119,2269210.4648393565,25,0,24,Rosenbrock
15120,2269210.4648393565,26,0,24,Rosenbrock
15121,2269210.4648393565,27,0,24,Rosenbrock
15122,2269210.4648393565,28,0,24,Rosenbrock
15123,2269210.4648393565,29,0,24,Rosenbrock
15124,2269210.4648393565,30,0,24,Rosenbrock
15125,2269210.4648393565,31,0,24,Rosenbrock
15126,2269210.4648393565,32,0,24,Rosenbrock
15127,2269210.4648393565,33,0,24,Rosenbrock
15128,2269210.4648393565,34,0,24,Rosenbrock
15129,2237953.2303065276,35,0,24,Rosenbrock
15130,2237953.2303065276,36,0,24,Rosenbrock
15131,2237953.2303065276,37,0,24,Rosenbrock
15132,2237953.2303065276,38,0,24,Rosenbrock
15133,2237953.2303065276,39,0,24,Rosenbrock
15134,2237953.2303065276,40,0,24,Rosenbrock
15135,2237953.2303065276,41,0,24,Rosenbrock
15136,2237953.2303065276,42,0,24,Rosenbrock
15137,2237953.2303065276,43,0,24,Rosenbrock
15138,2237953.2303065276,44,0,24,Rosenbrock
15139,2237953.2303065276,45,0,24,Rosenbrock
15140,2237953.2303065276,46,0,24,Rosenbrock
15141,2237953.2303065276,47,1,24,Rosenbrock
15142,2237953.2303065276,48,1,24,Rosenbrock
15143,2237953.2303065276,49,1,24,Rosenbrock
15144,2237953.2303065276,50,1,24,Rosenbrock
15145,2237953.2303065276,51,1,24,Rosenbrock
15146,2237953.2303065276,52,1,24,Rosenbrock
15147,2237953.2303065276,53,1,24,Rosenbrock
15148,2237953.2303065276,54,1,24,Rosenbrock
15149,2237953.2303065276,55,1,24,Rosenbrock
15150,2237953.2303065276,56,1,24,Rosenbrock
15151,2237953.2303065276,57,1,24,Rosenbrock
15152,2237953.2303065276,58,1,24,Rosenbrock
15153,2237953.2303065276,59,1,24,Rosenbrock
15154,2237953.2303065276,60,1,24,Rosenbrock
15155,2237953.2303065276,61,1,24,Rosenbrock
15156,2237953.2303065276,62,1,24,Rosenbrock
15157,2237953.2303065276,63,1,24,Rosenbrock
15158,2237953.2303065276,64,1,24,Rosenbrock
15159,2237953.2303065276,65,1,24,Rosenbrock
15160,2237953.2303065276,66,1,24,Rosenbrock
15161,2237953.2303065276,67,1,24,Rosenbrock
15162,2237953.2303065276,68,1,24,Rosenbrock
15163,2237953.2303065276,69,1,24,Rosenbrock
15164,2237953.2303065276,70,1,24,Rosenbrock
15165,2237953.2303065276,71,1,24,Rosenbrock
15166,2237953.2303065276,72,1,24,Rosenbrock
15167,2237953.2303065276,73,1,24,Rosenbrock
15168,2237953.2303065276,74,1,24,Rosenbrock
15169,2237953.2303065276,75,1,24,Rosenbrock
15170,2237953.2303065276,76,1,24,Rosenbrock
15171,2237953.2303065276,77,1,24,Rosenbrock
15172,2237953.2303065276,78,1,24,Rosenbrock
15173,2237953.2303065276,79,1,24,Rosenbrock
15174,2237953.2303065276,80,1,24,Rosenbrock
15175,4874470.44680853,1,0,25,Rosenbrock
15176,3405193.115452776,2,0,25,Rosenbrock
15177,2500154.3035839857,3,0,25,Rosenbrock
15178,1906096.3707354523,4,0,25,Rosenbrock
15179,1906096.3707354523,5,0,25,Rosenbrock
15180,1906096.3707354523,6,0,25,Rosenbrock
15181,1906096.3707354523,7,0,25,Rosenbrock
15182,1906096.3707354523,8,0,25,Rosenbrock
15183,1906096.3707354523,9,0,25,Rosenbrock
15184,1906096.3707354523,10,0,25,Rosenbrock
15185,1906096.3707354523,11,0,25,Rosenbrock
15186,1906096.3707354523,12,0,25,Rosenbrock
15187,1906096.3707354523,13,0,25,Rosenbrock
15188,1906096.3707354523,14,0,25,Rosenbrock
15189,1906096.3707354523,15,0,25,Rosenbrock
15190,1906096.3707354523,16,0,25,Rosenbrock
15191,1906096.3707354523,17,0,25,Rosenbrock
15192,1906096.3707354523,18,0,25,Rosenbrock
15193,1906096.3707354523,19,0,25,Rosenbrock
15194,1906096.3707354523,20,0,25,Rosenbrock
15195,1906096.3707354523,21,0,25,Rosenbrock
15196,1906096.3707354523,22,0,25,Rosenbrock
15197,1906096.3707354523,23,0,25,Rosenbrock
15198,1906096.3707354523,24,0,25,Rosenbrock
15199,1906096.3707354523,25,0,25,Rosenbrock
15200,1906096.3707354523,26,0,25,Rosenbrock
15201,1906096.3707354523,27,0,25,Rosenbrock
15202,1906096.3707354523,28,0,25,Rosenbrock
15203,1906096.3707354523,29,0,25,Rosenbrock
15204,1906096.3707354523,30,0,25,Rosenbrock
15205,1906096.3707354523,31,0,25,Rosenbrock
15206,1906096.3707354523,32,0,25,Rosenbrock
15207,1906096.3707354523,33,0,25,Rosenbrock
15208,1906096.3707354523,34,0,25,Rosenbrock
15209,1906096.3707354523,35,0,25,Rosenbrock
15210,1906096.3707354523,36,0,25,Rosenbrock
15211,1906096.3707354523,37,0,25,Rosenbrock
15212,1906096.3707354523,38,0,25,Rosenbrock
15213,1906096.3707354523,39,0,25,Rosenbrock
15214,1906096.3707354523,40,0,25,Rosenbrock
15215,1906096.3707354523,41,0,25,Rosenbrock
15216,1906096.3707354523,42,0,25,Rosenbrock
15217,1906096.3707354523,43,0,25,Rosenbrock
15218,1906096.3707354523,44,1,25,Rosenbrock
15219,1906096.3707354523,45,1,25,Rosenbrock
15220,1906096.3707354523,46,1,25,Rosenbrock
15221,1898399.991810761,47,1,25,Rosenbrock
15222,1898399.991810761,48,1,25,Rosenbrock
15223,1898399.991810761,49,1,25,Rosenbrock
15224,1898399.991810761,50,1,25,Rosenbrock
15225,1898399.991810761,51,1,25,Rosenbrock
15226,1898399.991810761,52,1,25,Rosenbrock
15227,1898399.991810761,53,1,25,Rosenbrock
15228,1898399.991810761,54,1,25,Rosenbrock
15229,1898399.991810761,55,1,25,Rosenbrock
15230,1898399.991810761,56,1,25,Rosenbrock
15231,1898399.991810761,57,1,25,Rosenbrock
15232,1898399.991810761,58,1,25,Rosenbrock
15233,1898399.991810761,59,1,25,Rosenbrock
15234,1898399.991810761,60,1,25,Rosenbrock
15235,1898399.991810761,61,1,25,Rosenbrock
15236,1898399.991810761,62,1,25,Rosenbrock
15237,1898399.991810761,63,1,25,Rosenbrock
15238,1898399.991810761,64,1,25,Rosenbrock
15239,1898399.991810761,65,1,25,Rosenbrock
15240,1898399.991810761,66,1,25,Rosenbrock
15241,4228392.739742366,1,0,26,Rosenbrock
15242,4184384.0797294127,2,0,26,Rosenbrock
15243,2938218.0537186796,3,0,26,Rosenbrock
15244,2938218.0537186796,4,0,26,Rosenbrock
15245,2938218.0537186796,5,0,26,Rosenbrock
15246,2938218.0537186796,6,0,26,Rosenbrock
15247,2938218.0537186796,7,0,26,Rosenbrock
15248,2938218.0537186796,8,0,26,Rosenbrock
15249,2938218.0537186796,9,0,26,Rosenbrock
15250,2279815.312085846,10,0,26,Rosenbrock
15251,2279815.312085846,11,0,26,Rosenbrock
15252,2279815.312085846,12,0,26,Rosenbrock
15253,2279815.312085846,13,0,26,Rosenbrock
15254,2279815.312085846,14,0,26,Rosenbrock
15255,2059728.166998276,15,0,26,Rosenbrock
15256,2059728.166998276,16,0,26,Rosenbrock
15257,2059728.166998276,17,0,26,Rosenbrock
15258,2059728.166998276,18,0,26,Rosenbrock
15259,2059728.166998276,19,0,26,Rosenbrock
15260,2059728.166998276,20,0,26,Rosenbrock
15261,2059728.166998276,21,0,26,Rosenbrock
15262,2059728.166998276,22,0,26,Rosenbrock
15263,2059728.166998276,23,0,26,Rosenbrock
15264,2059728.166998276,24,0,26,Rosenbrock
15265,2059728.166998276,25,0,26,Rosenbrock
15266,2059728.166998276,26,0,26,Rosenbrock
15267,2059728.166998276,27,0,26,Rosenbrock
15268,2059728.166998276,28,0,26,Rosenbrock
15269,2059728.166998276,29,0,26,Rosenbrock
15270,2059728.166998276,30,0,26,Rosenbrock
15271,2059728.166998276,31,0,26,Rosenbrock
15272,2059728.166998276,32,0,26,Rosenbrock
15273,2059728.166998276,33,0,26,Rosenbrock
15274,2059728.166998276,34,0,26,Rosenbrock
15275,2059728.166998276,35,0,26,Rosenbrock
15276,2059728.166998276,36,0,26,Rosenbrock
15277,2059728.166998276,37,0,26,Rosenbrock
15278,2059728.166998276,38,0,26,Rosenbrock
15279,2059728.166998276,39,0,26,Rosenbrock
15280,2059728.166998276,40,0,26,Rosenbrock
15281,2059728.166998276,41,0,26,Rosenbrock
15282,2059728.166998276,42,0,26,Rosenbrock
15283,2059728.166998276,43,0,26,Rosenbrock
15284,2059728.166998276,44,0,26,Rosenbrock
15285,2059728.166998276,45,0,26,Rosenbrock
15286,2059728.166998276,46,0,26,Rosenbrock
15287,2059728.166998276,47,0,26,Rosenbrock
15288,2059728.166998276,48,1,26,Rosenbrock
15289,2059728.166998276,49,1,26,Rosenbrock
15290,2029218.726630876,50,1,26,Rosenbrock
15291,2029218.726630876,51,1,26,Rosenbrock
15292,2029218.726630876,52,1,26,Rosenbrock
15293,2029218.726630876,53,1,26,Rosenbrock
15294,2029218.726630876,54,1,26,Rosenbrock
15295,2029218.726630876,55,1,26,Rosenbrock
15296,2029218.726630876,56,1,26,Rosenbrock
15297,2029218.726630876,57,1,26,Rosenbrock
15298,2029218.726630876,58,1,26,Rosenbrock
15299,2029218.726630876,59,1,26,Rosenbrock
